Date,Date (text),Title,Presented by,Summary,Video URL,Video ID,Duration (min),Views,Views (text),Likes,Subscribers,Published (relative),Duration (text),Category,Tags,Channel,Is Live,Description excerpt
2026-01-30,"Jan 30, 2026","Abhishek Singh, IAS at the 2025 Convergence India & Smart Cities!",IndiaAI,"Abhishek Singh, IAS, Additional Secretary, Ministry of Electronics & IT, Government of India, took the spotlight at the 32nd Convergence India & 10th Smart Cities India Expo. He spoke about India’s progress in AI adoption and outlined the seven key pillars guiding the growth of the country’s AI ecosystem.",https://www.youtube.com/watch?v=BlUfnddch1U,BlUfnddch1U,24.7,39,39 views,0,20.6K subscribers,2 weeks ago,24:42,,,IndiaAI,False,"Abhishek Singh, IAS, Additional Secretary, Ministry of Electronics & IT, Government of India, took the spotlight at the 32nd Convergence India & 10th Smart Cities India Expo. He spoke about India’s progress in AI adoptio..."
2026-01-30,"Jan 30, 2026",Previewing India's AI Impact Summit with MeitY Secretary S. Krishnan,MeitY Secretary S. Krishnan,"Since 2023, a succession of global AI summits has convened world leaders to strengthen international dialogue and cooperation on artificial intelligence. Carrying this momentum forward, Prime Minister Narendra Modi announced the India AI Impact Summit, scheduled to be held in New Delhi in February 2026.",https://www.youtube.com/watch?v=CqScGoVkT9E,CqScGoVkT9E,54.13,106,106 views,4,20.6K subscribers,2 weeks ago,54:08,,,IndiaAI,False,"Since 2023, a succession of global AI summits has convened world leaders to strengthen international dialogue and cooperation on artificial intelligence. Carrying this momentum forward, Prime Minister Narendra Modi annou..."
2026-01-30,"Jan 30, 2026","Special Address By Shri Abhishek Singh, CEO, ‪@IndiaAI‬ | #iiaannualevent2025 | AI In Insurance",IndiaAI,"Shri Abhishek Singh, CEO of the India AI Mission & Director General, ‪NIC gives a special address at the India InsurTech Association Annual Event 2025. In his session, he charted India's strategic path to becoming a global leader in applying AI within the insurance sector.",https://www.youtube.com/watch?v=73MAdLGl_oY,73MAdLGl_oY,23.65,10,10 views,0,20.6K subscribers,2 weeks ago,23:39,,,IndiaAI,False,"Shri Abhishek Singh, CEO of the India AI Mission & Director General, ‪NIC gives a special address at the India InsurTech Association Annual Event 2025. In his session, he charted India's strategic path to becoming a glob..."
2026-01-30,"Jan 30, 2026","India is an Open Economy, Will Build Our Own AI: India AI Chief Abhishek Singh",IndiaAI,"In an interview with Moneycontrol on the sidelines of the India Mobile Congress, Abhishek Singh, Additional Secretary at MeitY, discusses the scale and vision of the India AI Mission, efforts to develop an Indian large language model, and why the mission’s budget should not be benchmarked against the US’s Project...",https://www.youtube.com/watch?v=uvrcsawWG2s,uvrcsawWG2s,14.42,63,63 views,2,20.6K subscribers,2 weeks ago,14:25,,,IndiaAI,False,"In an interview with Moneycontrol on the sidelines of the India Mobile Congress, Abhishek Singh, Additional Secretary at MeitY, discusses the scale and vision of the India AI Mission, efforts to develop an Indian large l..."
2026-01-30,"Jan 30, 2026","Reimagining India with AI: People, Policy & Possibility | Shri Abhishek Singh & Nidhi Singh",IndiaAI,"Artificial intelligence is transforming how India governs, delivers public services, and drives inclusive innovation at scale. In this episode, we look at how the country is evolving from an early adopter of digital ecosystems into a global contributor shaping responsible AI frameworks.",https://www.youtube.com/watch?v=k8uS6PUXNoo,k8uS6PUXNoo,29.53,40,40 views,1,20.6K subscribers,2 weeks ago,29:32,,,IndiaAI,False,"Artificial intelligence is transforming how India governs, delivers public services, and drives inclusive innovation at scale. In this episode, we look at how the country is evolving from an early adopter of digital ecos..."
2026-01-30,"Jan 30, 2026",Abhishek Singh’s Blueprint for an AI-Powered India,IndiaAI,Inside the bold roadmap transforming India from a technology hub to a leader in responsible artificial intelligence.,https://www.youtube.com/watch?v=ZZNHN9PLkXw,ZZNHN9PLkXw,15.22,49,49 views,2,20.6K subscribers,2 weeks ago,15:13,,,IndiaAI,False,Inside the bold roadmap transforming India from a technology hub to a leader in responsible artificial intelligence. #indiaaiimpactsummit2026 #PeoplePlanetProgress #ResponsibleAI #ethicalai Video/ Podcast Courtesy: @eted...
2026-01-30,"Jan 30, 2026","Abhishek Singh, Addiitonal Secretary, MeitY speaks about India AI Mission in New Delhi",IndiaAI,"The Ministry of Electronics and Information Technology (MeitY) has constituted a high-level technical committee comprising leading global researchers, including professors from the University of California, Berkeley and Stanford, to assess the 67 proposals submitted for developing an indigenously designed AI...",https://www.youtube.com/watch?v=NrpIy-lMFkA,NrpIy-lMFkA,10.42,70,70 views,1,20.6K subscribers,2 weeks ago,10:25,,,IndiaAI,False,"The Ministry of Electronics and Information Technology (MeitY) has constituted a high-level technical committee comprising leading global researchers, including professors from the University of California, Berkeley and ..."
2026-01-30,"Jan 30, 2026",Understanding India’s AI Ecosystem | Featured interview with CEO of India AI Mission,CEO of India AI Mission,"Chagun Basha, Chief Policy Adviser, OPSA, held an in-depth discussion with Abhishek Singh, CEO of the IndiaAI Mission, exploring the complexities of artificial intelligence, its societal impact, implications for the future of work, the objectives of the IndiaAI Mission, key national policy priorities, the AI Impact...",https://www.youtube.com/watch?v=30JGQcRB3Nw,30JGQcRB3Nw,55.2,84,84 views,1,20.6K subscribers,2 weeks ago,55:12,,,IndiaAI,False,"Dr. Chagun Basha, Chief Policy Adviser, OPSA, held an in-depth discussion with Abhishek Singh, CEO of the IndiaAI Mission, exploring the complexities of artificial intelligence, its societal impact, implications for the ..."
2026-01-30,"Jan 30, 2026",THE AI BLUEPRINT | BIG EXCLUSIVE INTERVIEW WITH INDIA’S IT SECRETARY | INDIAAI IN ACTION,INDIA’S IT SECRETARY,"India’s AI journey is unfolding on its own terms - confident, optimistic, and driven by innovation. In this conversation, S.",https://www.youtube.com/watch?v=VQu-PjEptmE,VQu-PjEptmE,1.88,14,14 views,1,20.6K subscribers,2 weeks ago,1:53,,,IndiaAI,False,"India’s AI journey is unfolding on its own terms - confident, optimistic, and driven by innovation. In this conversation, S. Krishnan, Secretary, Ministry of Electronics and Information Technology, Government of India, o..."
2026-01-30,"Jan 30, 2026","How India is Building Its Own AI Ecosystem | Abhishek Singh, India AI Mission",IndiaAI,"As Abhishek Singh, CEO of the India AI Mission and Additional Secretary, MeitY, Government of India, points out, understanding how people truly speak across regions, languages, and cultures, is essential to building AI that works for India. Through efforts such as open datasets, access to subsidized compute, and...",https://www.youtube.com/watch?v=xlM5a6ObVyg,xlM5a6ObVyg,3.52,272,272 views,4,20.6K subscribers,2 weeks ago,3:31,,,IndiaAI,False,"As Abhishek Singh, CEO of the India AI Mission and Additional Secretary, MeitY, Government of India, points out, understanding how people truly speak across regions, languages, and cultures, is essential to building AI t..."
2026-01-30,"Jan 30, 2026",Unlocking India's AI Potential: Abhishek Singh Discusses the Future of AI and Innovation in India,IndiaAI,"The inaugural episode of AI Talks by AIM, powered by Meta, features Shivnath Thukral, Vice President – Public Policy, Meta India, in conversation with Abhishek Singh, CEO of the IndiaAI Mission and Additional Secretary at MeitY, as they unpack India’s AI roadmap. From the nation’s leadership in AI talent to the...",https://www.youtube.com/watch?v=DJXWNiVbxzY,DJXWNiVbxzY,32.02,163,163 views,4,20.6K subscribers,2 weeks ago,32:01,,,IndiaAI,False,"The inaugural episode of AI Talks by AIM, powered by Meta, features Shivnath Thukral, Vice President – Public Policy, Meta India, in conversation with Abhishek Singh, CEO of the IndiaAI Mission and Additional Secretary a..."
2026-01-30,"Jan 30, 2026",PM interacts with CEOs and Experts working in AI Sector,CEOs and Experts working in AI Sector,"Prime Minister Shri Narendra Modi engaged with leading CEOs and AI experts, reaffirming India’s commitment to becoming self-reliant in Artificial Intelligence. Industry leaders expressed strong support for the Government’s vision of positioning India as a global AI leader, while the PM emphasised building an AI...",https://www.youtube.com/watch?v=pxVG_PN5KTw,pxVG_PN5KTw,3.83,138,138 views,1,20.6K subscribers,2 weeks ago,3:50,,,IndiaAI,False,"Prime Minister Shri Narendra Modi engaged with leading CEOs and AI experts, reaffirming India’s commitment to becoming self-reliant in Artificial Intelligence. Industry leaders expressed strong support for the Government..."
2026-01-30,"Jan 30, 2026","Interview AI for Viksit Bharat@2047 Summit: Abhishek Singh IAS, IndiaAI Mission CEO, Add.Secy, MeitY",IndiaAI,Video/ Podcast Courtesy: @APACMedia Disclaimer: The copyright and all associated rights of the content remains with the original creator,https://www.youtube.com/watch?v=Zf4R4XeyUoE,Zf4R4XeyUoE,1.42,101,101 views,0,20.6K subscribers,2 weeks ago,1:25,,,IndiaAI,False,#indiaaiimpactsummit2026 #PeoplePlanetProgress #ResponsibleAI #ethicalai Video/ Podcast Courtesy: @APACMedia Disclaimer: The copyright and all associated rights of the content remains with the original creator
2026-01-29,"Jan 29, 2026","IT Secretary opens up on India’s AI Roadmap, Data Regulation, Job Fears & India’s AI Future",IndiaAI,"India’s IT Secretary S. Krishnan speaks on the country’s bold and innovative AI strategy, emphasizing India’s unique approach to AI adoption, regulation, and infrastructure.",https://www.youtube.com/watch?v=cEGoD7sOCGk,cEGoD7sOCGk,43.17,270,270 views,7,20.6K subscribers,2 weeks ago,43:10,,,IndiaAI,False,"India’s IT Secretary S. Krishnan speaks on the country’s bold and innovative AI strategy, emphasizing India’s unique approach to AI adoption, regulation, and infrastructure. In this in-depth interview, Secretary Krishnan..."
2026-01-29,"Jan 29, 2026",Why Global Tech Leaders Are Betting Big On India’s AI Mission | Davos 2026,IndiaAI,"At the World Economic Forum Annual Meeting in Davos 2026, Siddharth Zarabi, Group Editor - Business Today, is in conversation with Abhishek Singh, CEO of the India AI Mission and Additional Secretary at the Ministry of Electronics and Information Technology, on India’s growing leadership in the global AI landscape....",https://www.youtube.com/watch?v=5x0h9b6sRcE,5x0h9b6sRcE,9.2,84,84 views,0,20.6K subscribers,2 weeks ago,9:12,,,IndiaAI,False,"At the World Economic Forum Annual Meeting in Davos 2026, Siddharth Zarabi, Group Editor - Business Today, is in conversation with Abhishek Singh, CEO of the India AI Mission and Additional Secretary at the Ministry of E..."
2026-01-29,"Jan 29, 2026","AI Impact Summit: Leadership, Outcomes & Global South Vision | Sh. S Krishnan, Secretary, MeitY",IndiaAI,"S Krishnan, Secretary, MeitY, explains how the AI Impact Summit is India’s opportunity to showcase leadership in the Global South, driven by concrete commitments and responsible innovation.",https://www.youtube.com/watch?v=Kvi-rOxPeL0,Kvi-rOxPeL0,3.67,55,55 views,3,20.6K subscribers,2 weeks ago,3:40,,,IndiaAI,False,"Shri. S Krishnan, Secretary, MeitY, explains how the AI Impact Summit is India’s opportunity to showcase leadership in the Global South, driven by concrete commitments and responsible innovation. #IndiaAI #GlobalAI #AIfo..."
2026-01-29,"Jan 29, 2026","AI Impact Summit: Pre-Summit Address by Sh. Abhishek Singh, AS MeitY & CEO IndiaAI (03 Dec 2025)",IndiaAI,"Addressing a pre-event in Silicon Valley ahead of the IndiaAI Impact Summit 2026, Shri Abhishek Singh, Additional Secretary, MeitY, CEO, IndiaAI Mission & DG, NIC, highlighted about India’s strong macroeconomic growth, the foundational role of the India Stack, and how AI can exponentially expand the reach,...",https://www.youtube.com/watch?v=rZffsX9BXiM,rZffsX9BXiM,31.8,64,64 views,0,20.6K subscribers,2 weeks ago,31:48,,,IndiaAI,False,"Addressing a pre-event in Silicon Valley ahead of the IndiaAI Impact Summit 2026, Shri Abhishek Singh, Additional Secretary, MeitY, CEO, IndiaAI Mission & DG, NIC, highlighted about India’s strong macroeconomic growth, t..."
2026-01-29,"Jan 29, 2026","From Vision to Global Leadership: Shri Ashwini Vaishnaw,  Hon’ble Minister for MeitY",IndiaAI,"India AI Impact Summit 2026: From Vision to Global Leadership India is set to host the India AI Impact Summit 2026 in New Delhi, the first global AI summit led and hosted by India. The Summit positions India as a leading global voice on inclusive, responsible, and impact-driven AI.",https://www.youtube.com/watch?v=PXs50735L9s,PXs50735L9s,3.8,173,173 views,1,20.6K subscribers,2 weeks ago,3:48,,,IndiaAI,False,"India AI Impact Summit 2026: From Vision to Global Leadership India is set to host the India AI Impact Summit 2026 in New Delhi, the first global AI summit led and hosted by India. The Summit positions India as a leading..."
2026-01-29,"Jan 29, 2026","Address by Sh. Abhishek Singh, AS MeitY & CEO IndiaAI, DG NIC at Global Digital Health Summit 2025",IndiaAI,"Shri Abhishek Singh, AS MeitY & CEO, IndiaAI, delivered a keynote highlighting India’s progress in AI for healthcare and inviting global partnerships. The Global Digital Health Summit was held at the Jio World Convention Centre, Mumbai, Maharashtra, India.",https://www.youtube.com/watch?v=AwLjNG1cNWE,AwLjNG1cNWE,30.43,69,69 views,3,20.6K subscribers,2 weeks ago,30:26,,,IndiaAI,False,"Shri Abhishek Singh, AS MeitY & CEO, IndiaAI, delivered a keynote highlighting India’s progress in AI for healthcare and inviting global partnerships. The Global Digital Health Summit was held at the Jio World Convention..."
2026-01-29,"Jan 29, 2026",How India is shaping future of AI & Development: Global South Impact Summit 2026: Shri S Krishnan,IndiaAI,"India’s AI Mission is powering the future of innovation, growth, and inclusion across the Global South. From digital public infrastructure to sovereign AI models, India is building a sustainable and impactful framework that empowers education, healthcare, agriculture, and startups.",https://www.youtube.com/watch?v=d0AN8POKRBc,d0AN8POKRBc,11.5,67,67 views,0,20.6K subscribers,2 weeks ago,11:30,,,IndiaAI,False,"India’s AI Mission is powering the future of innovation, growth, and inclusion across the Global South. From digital public infrastructure to sovereign AI models, India is building a sustainable and impactful framework t..."
